,,,,,,,,,SIMULATOR_DOMAINS:32
,,,,,,,,,SIMULATOR_REGION_SIZE:8
,,,,,,,,,SIMULATOR_MIN_REGION_SIZE:4
,,,,,,,,,SIMULATOR_RUN_NAME:ex1-run90
,,,,,,,,,SIMULATOR_MAX_REGION_SIZE:12
,,,,,,,,,SIMULATOR_ROUTING:FIRST_FINGERPRINT_7
,,,,,,,,,SIMULATOR_BIT_MASK:10
,,,,,,,,,SIMULATOR_REGION_ALGO:CONTENT-DEFINED
,,,,,,,,,SIMULATOR_TRACES_LISTS:fslhomes_2011-8kb-only_014018019
,,,,,,,,,SIMULATOR_BACKEND_IPS:10.131.2.151,10.131.2.152,10.129.3.153,10.128.4.215,10.131.2.149,10.129.3.152,10.129.5.90,10.128.4.216
,,,,,,,,,SIMULATOR_MODE:RUN
,,,,,,,,,START_TIME:1638577746.22331
,,,,,,,,,STOP_TIME:1638578446.4350774
omain, region bytes, non-dupe bytes, region fp count, non-dupe fp count, route time, response time, user, hash date
48,7955463,5505098,1055,853,5.72E-06,4.30E-02,014,2011-09-22
169,12572334,6229647,1656,948,7.50E-06,4.87E-02,014,2011-09-22
245,12576506,8569564,1602,1270,7.33E-06,7.39E-02,014,2011-09-22
147,5261579,3535369,634,509,8.31E-06,2.14E-02,014,2011-09-22
203,10116199,6601847,1222,981,5.47E-06,2.73E-02,014,2011-09-22
96,10523212,1643706,1338,201,8.48E-06,2.40E-02,014,2011-09-22
97,9862690,2803344,1162,372,7.07E-06,2.63E-02,014,2011-09-22
136,10422335,1655804,1261,205,1.15E-05,2.18E-02,014,2011-09-22
143,8762074,1395904,1005,149,4.13E-06,1.57E-02,014,2011-09-22
143,11411363,3757454,1287,514,4.40E-06,4.21E-02,014,2011-09-22
86,12571294,1386881,1849,172,4.68E-06,2.77E-02,014,2011-09-22
230,5369696,757921,642,96,5.03E-06,1.24E-02,014,2011-09-22
232,12578093,2944264,1449,386,3.87E-06,2.91E-02,014,2011-09-22
127,12581928,7604207,1472,1064,4.94E-06,5.10E-02,014,2011-09-22
139,12580162,7040049,1461,968,6.25E-06,3.79E-02,014,2011-09-22
185,12573068,7675834,1445,1064,5.19E-06,5.16E-02,014,2011-09-22
132,6639280,3886169,842,594,4.19E-06,2.48E-02,014,2011-09-22
234,9327529,1767615,1053,222,9.06E-06,2.51E-02,014,2011-09-22
143,9187148,663508,1013,79,1.36E-05,1.69E-02,014,2011-09-22
234,4204049,989262,458,121,6.27E-06,1.19E-02,014,2011-09-22
159,7666509,4489932,844,624,5.94E-06,2.78E-02,014,2011-09-22
57,6038121,4062196,701,570,7.23E-06,2.57E-02,014,2011-09-22
138,8388513,5596972,1152,932,7.49E-06,3.60E-02,014,2011-09-22
62,10789060,696819,1612,93,4.37E-06,2.21E-02,014,2011-09-22
151,7916288,0,1135,0,4.23E-06,1.30E-02,014,2011-09-22
2,12582253,1822,2618,2,1.03E-05,2.68E-02,014,2011-09-22
69,12581297,0,1378,0,7.95E-06,1.88E-02,014,2011-09-22
192,12181134,0,1395,0,6.30E-06,1.42E-02,014,2011-09-22
207,12242971,0,1388,0,7.96E-06,1.51E-02,014,2011-09-22
44,4634342,0,518,0,5.73E-06,8.29E-03,014,2011-09-22
143,8774966,0,952,0,5.26E-06,1.19E-02,014,2011-09-22
71,12582875,0,1417,0,4.90E-06,1.78E-02,014,2011-09-22
240,4359364,0,496,0,4.51E-06,7.86E-03,014,2011-09-22
121,12581333,0,1418,0,3.84E-06,1.79E-02,014,2011-09-22
2,12581500,0,1390,0,4.95E-06,1.51E-02,014,2011-09-22
35,7211468,0,814,0,4.25E-06,1.06E-02,014,2011-09-22
206,12572700,0,1387,0,4.58E-06,1.17E-02,014,2011-09-22
230,12250449,0,1370,0,4.15E-06,1.67E-02,014,2011-09-22
221,7159774,0,827,0,4.28E-06,7.71E-03,014,2011-09-22
91,12581871,0,1431,0,4.45E-06,1.80E-02,014,2011-09-22
79,9445822,0,1065,0,3.94E-06,1.36E-02,014,2011-09-22
201,12571274,0,1418,0,3.98E-06,1.24E-02,014,2011-09-22
215,12573471,0,1420,0,4.57E-06,1.20E-02,014,2011-09-22
214,12573679,0,1429,0,4.38E-06,1.25E-02,014,2011-09-22
101,12394907,0,1394,0,4.98E-06,1.77E-02,014,2011-09-22
39,12571252,0,1424,0,4.51E-06,1.64E-02,014,2011-09-22
196,7091097,0,799,0,4.50E-06,7.74E-03,014,2011-09-22
224,12580691,0,1429,0,4.20E-06,1.75E-02,014,2011-09-22
184,4598127,0,526,0,4.54E-06,8.85E-03,014,2011-09-22
11,12576528,0,1443,0,4.58E-06,1.57E-02,014,2011-09-22
1,6152572,0,699,0,4.20E-06,8.51E-03,014,2011-09-22
225,8749525,0,986,0,3.96E-06,1.26E-02,014,2011-09-22
142,12574954,0,1417,0,4.24E-06,1.57E-02,014,2011-09-22
182,12578345,0,1389,0,4.27E-06,1.81E-02,014,2011-09-22
242,12582601,0,1432,0,4.34E-06,1.75E-02,014,2011-09-22
81,4766426,0,518,0,3.98E-06,8.52E-03,014,2011-09-22
155,5662626,0,637,0,4.57E-06,8.05E-03,014,2011-09-22
116,12578782,0,1453,0,4.17E-06,1.80E-02,014,2011-09-22
41,12577309,0,1396,0,4.28E-06,1.48E-02,014,2011-09-22
164,7405127,0,849,0,4.47E-06,1.18E-02,014,2011-09-22
36,7065019,0,801,0,4.17E-06,9.26E-03,014,2011-09-22
219,5225851,0,576,0,4.07E-06,6.78E-03,014,2011-09-22
94,11474514,0,1284,0,4.25E-06,1.82E-02,014,2011-09-22
145,12580660,0,1426,0,4.03E-06,1.60E-02,014,2011-09-22
90,12578286,0,1443,0,4.24E-06,1.92E-02,014,2011-09-22
120,12575741,0,1395,0,4.03E-06,1.88E-02,014,2011-09-22
139,4422074,0,492,0,4.75E-06,7.34E-03,014,2011-09-22
142,12579204,0,1410,0,3.77E-06,1.52E-02,014,2011-09-22
176,12577977,0,1414,0,4.36E-06,1.75E-02,014,2011-09-22
86,12572543,0,1401,0,3.94E-06,1.74E-02,014,2011-09-22
132,12574273,0,1446,0,4.09E-06,1.55E-02,014,2011-09-22
180,12574944,0,1400,0,3.96E-06,1.84E-02,014,2011-09-22
200,7804179,0,872,0,4.10E-06,9.21E-03,014,2011-09-22
80,8437929,0,949,0,3.88E-06,1.32E-02,014,2011-09-22
18,4842192,0,562,0,1.62E-05,8.70E-03,014,2011-09-22
86,9588927,0,1115,0,9.20E-06,1.54E-02,014,2011-09-22
233,12580498,0,1446,0,9.23E-06,1.87E-02,014,2011-09-22
174,4243214,0,480,0,9.12E-06,7.96E-03,014,2011-09-22
150,7280234,0,816,0,7.21E-06,1.10E-02,014,2011-09-22
201,12582429,0,1415,0,1.17E-05,1.45E-02,014,2011-09-22
14,4717300,0,536,0,8.86E-06,7.65E-03,014,2011-09-22
175,12580923,0,1433,0,8.26E-06,1.79E-02,014,2011-09-22
0,8881569,0,1013,0,2.19E-05,1.27E-02,014,2011-09-22
113,12581145,0,1393,0,9.56E-06,1.79E-02,014,2011-09-22
150,11768666,0,1332,0,1.22E-05,1.52E-02,014,2011-09-22
192,12576858,0,1471,0,1.45E-05,1.34E-02,014,2011-09-22
37,12580924,0,1401,0,8.20E-06,3.19E-02,014,2011-09-22
103,11023279,0,1249,0,9.02E-06,1.66E-02,014,2011-09-22
58,7179323,0,823,0,8.92E-06,9.87E-03,014,2011-09-22
189,5196329,0,614,0,6.60E-06,9.81E-03,014,2011-09-22
173,8744070,0,982,0,1.04E-05,1.39E-02,014,2011-09-22
186,12581189,0,1407,0,9.84E-06,2.65E-02,014,2011-09-22
11,12571499,0,1427,0,7.91E-06,1.58E-02,014,2011-09-22
13,9651893,0,1080,0,1.04E-05,1.28E-02,014,2011-09-22
196,5200171,0,565,0,8.14E-06,6.81E-03,014,2011-09-22
119,7309522,0,822,0,5.54E-06,1.17E-02,014,2011-09-22
37,6400833,0,733,0,7.34E-06,9.56E-03,014,2011-09-22
29,12577952,0,1447,0,5.99E-06,1.49E-02,014,2011-09-22
220,12576807,444308,1440,57,6.72E-06,1.41E-02,014,2011-09-22
252,8197038,4288824,831,575,7.90E-06,3.13E-02,014,2011-09-22
165,7535611,4823531,861,684,7.19E-06,3.34E-02,014,2011-09-22
61,12582608,6743841,1436,921,4.51E-06,3.62E-02,014,2011-09-22
95,6839557,3548339,755,479,5.82E-06,2.46E-02,014,2011-09-22
5,12578823,609568,1405,78,4.34E-06,1.64E-02,014,2011-09-22
134,6418092,4479674,750,614,4.76E-06,2.33E-02,014,2011-09-22
66,10152247,0,1129,0,1.23E-05,1.72E-02,014,2011-09-22
48,12358776,858290,1379,98,8.50E-06,1.97E-02,014,2011-09-22
143,12575009,1415754,1464,162,7.66E-06,2.24E-02,014,2011-09-22
204,8252333,58308,1238,5,6.59E-06,1.15E-02,014,2011-09-22
253,12573048,28495,1586,4,4.93E-06,1.99E-02,014,2011-09-22
143,8410311,0,1147,0,4.67E-06,1.23E-02,014,2011-09-22
70,5048722,0,590,0,4.54E-06,8.53E-03,014,2011-09-22
234,12579232,5190967,1345,651,4.29E-06,3.90E-02,014,2011-09-22
130,6525668,3411585,711,452,4.00E-06,2.24E-02,014,2011-09-22
177,6871485,1489348,727,191,7.32E-06,1.81E-02,014,2011-09-22
159,8220631,4374639,857,607,4.31E-06,2.54E-02,014,2011-09-22
67,4777118,3248043,551,450,4.97E-06,2.16E-02,014,2011-09-22
27,5864541,3815660,681,547,4.42E-06,2.37E-02,014,2011-09-22
116,12419443,8358403,1402,1124,6.00E-06,5.16E-02,014,2011-09-22
238,12580280,7947755,1411,1089,4.60E-06,5.47E-02,014,2011-09-22
94,9824384,6279865,1083,845,5.10E-06,4.12E-02,014,2011-09-22
167,11192342,7402337,1284,1020,8.88E-06,4.60E-02,014,2011-09-22
10,8628963,5458341,963,745,8.77E-06,2.96E-02,014,2011-09-22
87,12581644,8381441,1421,1128,7.42E-06,5.05E-02,014,2011-09-22
104,4327752,3001456,490,405,5.22E-06,1.98E-02,014,2011-09-22
90,12568983,8068877,1417,1096,4.28E-06,5.40E-02,014,2011-09-22
179,12581868,8441130,1456,1169,5.23E-06,5.40E-02,014,2011-09-22
160,12578590,7426961,1343,1007,5.37E-06,8.58E-02,014,2011-09-22
225,12570759,6971327,1296,929,8.27E-06,4.53E-02,014,2011-09-22
65,12571632,2992161,982,395,4.66E-06,2.76E-02,014,2011-09-22
0,12577359,8015681,1446,1125,6.37E-06,5.00E-02,014,2011-09-22
11,7559519,4909759,824,651,4.60E-06,2.56E-02,014,2011-09-22
107,12574900,7672139,1389,1056,4.39E-06,5.13E-02,014,2011-09-22
241,10930466,7191122,1228,959,5.03E-06,4.64E-02,014,2011-09-22
134,9902450,5312370,1134,748,9.01E-06,3.13E-02,014,2011-09-22
236,12570905,7937464,1427,1079,4.66E-06,5.05E-02,014,2011-09-22
198,7393038,5000101,859,702,4.86E-06,1.93E-02,014,2011-09-22
56,9317279,5915040,1057,825,6.33E-06,3.26E-02,014,2011-09-22
26,9610917,5875337,1048,797,4.61E-06,3.19E-02,014,2011-09-22
219,5953001,3365932,665,440,4.29E-06,1.51E-02,014,2011-09-22
31,12573129,7283929,1325,968,4.64E-06,3.87E-02,014,2011-09-22
232,12572824,5655484,1243,776,1.12E-05,4.39E-02,014,2011-09-22
228,12566878,4174887,1089,566,8.34E-06,5.89E-02,014,2011-09-22
180,12582299,6004033,1283,847,5.42E-06,4.31E-02,014,2011-09-22
188,5362389,3379629,600,470,4.81E-06,4.04E-02,014,2011-09-22
165,12582752,8007465,1406,1092,9.02E-06,8.64E-02,014,2011-09-22
153,12570666,7810745,1376,1047,6.48E-06,4.36E-02,014,2011-09-22
1,4195803,2875367,482,385,4.24E-06,1.59E-02,014,2011-09-22
134,9902450,1147890,1129,138,4.59E-06,1.65E-02,014,2011-09-22
236,12570905,2185354,1422,244,4.49E-06,2.60E-02,014,2011-09-22
198,7393038,842296,859,106,4.89E-06,1.18E-02,014,2011-09-22
56,12580989,4833561,1423,653,4.82E-06,3.14E-02,014,2011-09-22
49,12581393,7270302,1392,974,4.99E-06,4.87E-02,014,2011-09-22
253,12582393,7362533,1318,971,5.04E-06,4.85E-02,014,2011-09-22
96,12574702,5877489,1261,811,1.20E-05,4.20E-02,014,2011-09-22
2,12569520,3997305,1073,539,1.36E-05,2.62E-02,014,2011-09-22
180,12573779,138936,1298,24,8.21E-06,1.88E-02,014,2011-09-22
86,5075997,3259947,567,448,4.91E-06,2.23E-02,014,2011-09-22
165,12582752,0,1406,0,4.69E-06,1.93E-02,014,2011-09-22
153,12570666,0,1376,0,6.24E-06,1.48E-02,014,2011-09-22
1,4195803,0,482,0,5.90E-06,6.56E-03,014,2011-09-22
134,9902450,0,1129,0,4.20E-06,1.40E-02,014,2011-09-22
236,12570905,0,1422,0,4.88E-06,1.82E-02,014,2011-09-22
198,7393038,0,859,0,2.00E-05,9.34E-03,014,2011-09-22
56,12580989,0,1423,0,4.84E-06,1.56E-02,014,2011-09-22
49,12581393,0,1392,0,7.44E-06,1.57E-02,014,2011-09-22
253,12582393,16384,1318,1,5.46E-06,1.66E-02,014,2011-09-22
96,7668905,3183687,988,552,4.96E-06,2.95E-02,014,2011-09-22
93,4480503,2600507,610,443,8.32E-06,2.39E-02,018,2011-09-22
49,12568567,5522826,1388,734,3.85E-06,3.66E-02,018,2011-09-22
212,5708282,3481130,610,466,7.61E-06,1.42E-02,018,2011-09-22
171,5093400,2981636,550,416,4.20E-06,2.18E-02,018,2011-09-22
15,10538806,6356690,1139,854,6.86E-06,3.26E-02,018,2011-09-22
49,5821732,3481654,637,472,6.05E-06,2.09E-02,018,2011-09-22
127,12574073,7948069,1502,1148,6.83E-06,5.46E-02,018,2011-09-22
58,6426256,4167861,714,568,8.95E-06,2.14E-02,018,2011-09-22
225,10013778,0,1130,0,8.65E-06,1.47E-02,018,2011-09-22
225,10891751,0,1209,0,4.73E-06,1.56E-02,018,2011-09-22
225,8645698,0,1050,0,6.83E-06,1.35E-02,018,2011-09-22
226,8369268,0,961,0,4.90E-06,1.26E-02,018,2011-09-22
67,12572696,0,1449,0,4.58E-06,1.94E-02,018,2011-09-22
168,9855088,0,1145,0,4.42E-06,1.57E-02,018,2011-09-22
224,12582085,0,1341,0,4.52E-06,1.68E-02,018,2011-09-22
245,12575648,0,1422,0,4.40E-06,1.74E-02,018,2011-09-22
182,4973598,0,576,0,4.54E-06,8.75E-03,018,2011-09-22
132,12573132,176289,2046,41,1.23E-05,2.27E-02,018,2011-09-22
224,12199628,3457126,1036,491,6.70E-06,3.82E-02,018,2011-09-22
42,10198339,6159451,1156,871,6.05E-06,3.55E-02,018,2011-09-22
197,12566793,0,1076,0,4.57E-06,1.16E-02,018,2011-09-22
242,7868798,0,610,0,8.08E-06,8.82E-03,018,2011-09-22
16,8616661,0,899,0,8.56E-06,1.07E-02,018,2011-09-22
170,12581848,0,1330,0,6.26E-06,1.78E-02,018,2011-09-22
200,7850189,0,836,0,7.94E-06,9.07E-03,018,2011-09-22
88,12580014,0,1349,0,4.42E-06,1.84E-02,018,2011-09-22
81,12578928,0,1458,0,4.86E-06,1.84E-02,018,2011-09-22
226,12581968,0,1318,0,4.88E-06,1.67E-02,018,2011-09-22
87,8638816,0,902,0,9.64E-06,1.39E-02,018,2011-09-22
88,12580432,0,1380,0,1.15E-05,1.96E-02,018,2011-09-22
228,12576256,0,1393,0,9.72E-06,2.03E-02,018,2011-09-22
80,7821631,0,816,0,9.52E-06,1.42E-02,018,2011-09-22
82,12573417,0,2772,0,1.51E-05,3.53E-02,018,2011-09-22
47,8037800,5017,932,1,8.76E-06,1.19E-02,018,2011-09-22
182,9719795,31572,1703,3,4.62E-06,2.20E-02,018,2011-09-22
247,7970996,0,1304,0,5.06E-06,1.75E-02,018,2011-09-22
250,4492995,0,741,0,5.33E-06,1.04E-02,018,2011-09-22
151,4948742,0,385,0,5.47E-06,5.96E-03,018,2011-09-22
230,11470619,0,889,0,3.83E-06,1.18E-02,018,2011-09-22
86,8548487,0,644,0,4.33E-06,9.77E-03,018,2011-09-22
230,4956628,0,367,0,4.44E-06,6.09E-03,018,2011-09-22
230,5698153,0,544,0,3.84E-06,7.92E-03,018,2011-09-22
230,12581826,0,877,0,4.02E-06,1.14E-02,018,2011-09-22
50,5772604,0,475,0,4.34E-06,6.56E-03,018,2011-09-22
113,6629899,0,537,0,4.16E-06,8.08E-03,018,2011-09-22
230,10223838,0,848,0,4.20E-06,1.13E-02,018,2011-09-22
250,7939989,0,594,0,4.36E-06,8.28E-03,018,2011-09-22
112,12568033,0,859,0,4.24E-06,1.17E-02,018,2011-09-22
227,4734554,0,343,0,1.04E-05,5.68E-03,018,2011-09-22
237,7439228,41410,634,8,3.95E-06,9.26E-03,018,2011-09-22
189,6804839,3710631,845,554,9.06E-06,3.21E-02,019,2011-09-22
210,9119424,0,1124,0,4.36E-06,1.25E-02,019,2011-09-22
36,7243970,0,840,0,4.31E-06,1.02E-02,019,2011-09-22
162,12576879,0,2189,0,5.12E-06,2.63E-02,019,2011-09-22
193,4857086,1184126,895,274,5.18E-06,1.35E-02,019,2011-09-22
233,12580206,8400535,1594,1244,4.23E-06,6.74E-02,019,2011-09-22
136,12579275,6229917,1286,839,4.69E-06,4.15E-02,019,2011-09-22
217,12582348,6747301,1334,925,6.13E-06,3.02E-02,019,2011-09-22
33,4337564,3066258,552,453,6.66E-06,1.91E-02,019,2011-09-22
198,12575608,0,1448,0,1.00E-05,1.50E-02,019,2011-09-22
237,12580117,3367293,1613,482,1.48E-05,3.49E-02,019,2011-09-22
43,5843010,3105365,615,405,7.88E-06,2.15E-02,019,2011-09-22
186,12582080,6853685,1360,888,7.84E-06,4.61E-02,019,2011-09-22
170,12571035,7849646,1376,1053,3.17E-05,5.25E-02,019,2011-09-22
28,12578047,2943736,1484,391,9.01E-06,2.43E-02,019,2011-09-22
136,5998497,1660757,661,219,7.07E-06,1.37E-02,019,2011-09-22
225,10013778,0,1130,0,6.03E-06,1.53E-02,019,2011-09-22
225,10891751,0,1209,0,7.13E-06,1.52E-02,019,2011-09-22
225,8645660,0,1047,0,1.53E-05,1.50E-02,019,2011-09-22
226,8369268,0,961,0,7.01E-06,1.30E-02,019,2011-09-22
67,12572696,0,1449,0,4.25E-06,1.81E-02,019,2011-09-22
168,9855088,0,1145,0,5.04E-06,1.51E-02,019,2011-09-22
224,12582085,0,1341,0,4.14E-06,1.61E-02,019,2011-09-22
245,12575640,0,1421,0,4.30E-06,1.73E-02,019,2011-09-22
182,4973592,0,575,0,4.04E-06,1.01E-02,019,2011-09-22
132,12581883,20088,2327,3,4.35E-06,2.29E-02,019,2011-09-22
41,10027132,5477958,1460,997,5.08E-06,4.03E-02,019,2011-09-22
68,8062882,0,1587,0,9.90E-06,1.99E-02,019,2011-09-22
179,11427606,5024472,1288,694,5.85E-06,3.50E-02,014,2011-09-24
171,8234599,605085,927,88,4.86E-06,1.48E-02,014,2011-09-24
48,6558880,700747,872,125,3.82E-06,1.50E-02,014,2011-09-24
49,12574297,5491378,1286,729,3.86E-06,3.66E-02,014,2011-09-24
231,9443560,6110889,1026,795,4.72E-06,3.79E-02,014,2011-09-24
156,5636021,3604753,653,499,4.14E-06,2.11E-02,014,2011-09-24
2,6739381,2185638,820,321,7.63E-06,1.82E-02,014,2011-09-24
213,7866279,86419,876,11,1.55E-05,9.59E-03,014,2011-09-24
55,12576772,7347285,1448,1046,9.72E-06,4.41E-02,014,2011-09-24
234,6292051,3936732,663,512,5.42E-06,2.72E-02,014,2011-09-24
245,4649548,2839236,505,389,4.95E-06,2.07E-02,014,2011-09-24
203,12091442,6228947,1389,837,4.10E-06,2.97E-02,014,2011-09-24
234,12574229,7505895,1358,1006,8.52E-06,5.35E-02,014,2011-09-24
80,12572878,8174461,1544,1196,5.37E-06,5.53E-02,014,2011-09-24
98,12579413,7402387,1401,983,5.43E-06,4.85E-02,014,2011-09-24
188,12346375,7501297,1369,1007,9.63E-06,4.92E-02,014,2011-09-24
225,8645527,0,1050,0,9.39E-06,1.42E-02,014,2011-09-24
226,8369268,0,961,0,4.70E-06,1.26E-02,014,2011-09-24
67,12572677,0,1449,0,4.46E-06,1.88E-02,014,2011-09-24
168,9855031,0,1145,0,8.36E-06,1.55E-02,014,2011-09-24
224,12582085,0,1341,0,4.96E-06,1.68E-02,014,2011-09-24
245,12578424,0,1415,0,6.19E-06,1.75E-02,014,2011-09-24
57,12579782,0,1451,0,5.97E-06,1.64E-02,014,2011-09-24
32,12582153,0,2259,0,8.53E-06,2.26E-02,014,2011-09-24
117,9547821,0,1166,0,5.04E-06,1.52E-02,014,2011-09-24
198,12557488,0,1529,0,4.96E-06,1.39E-02,014,2011-09-24
103,9295079,0,1170,0,4.14E-06,1.51E-02,014,2011-09-24
103,12578429,0,2507,0,4.19E-06,2.96E-02,014,2011-09-24
218,4550876,0,585,0,4.23E-06,6.68E-03,014,2011-09-24
69,5650605,0,650,0,3.83E-06,1.02E-02,014,2011-09-24
159,12577667,0,1465,0,4.88E-06,1.58E-02,014,2011-09-24
236,9236163,0,1143,0,4.85E-06,1.58E-02,014,2011-09-24
211,12574537,0,1547,0,4.25E-06,1.38E-02,014,2011-09-24
246,4923496,0,599,0,4.48E-06,1.07E-02,014,2011-09-24
49,4282214,0,983,0,4.33E-06,1.39E-02,014,2011-09-24
6,4295097,0,6668,0,5.75E-06,6.22E-02,014,2011-09-24
109,5211196,0,6476,0,5.12E-06,9.41E-02,014,2011-09-24
166,5043578,0,5113,0,4.96E-06,5.85E-02,014,2011-09-24
77,5091149,0,4034,0,4.85E-06,4.62E-02,014,2011-09-24
159,5214400,0,4846,0,1.09E-05,4.84E-02,014,2011-09-24
238,9809647,0,3472,0,6.33E-06,4.19E-02,014,2011-09-24
28,5406419,0,1339,0,5.05E-06,1.43E-02,014,2011-09-24
32,4366231,0,959,0,4.18E-06,1.14E-02,014,2011-09-24
107,12579572,0,2826,0,5.13E-06,3.25E-02,014,2011-09-24
84,4784843,0,8016,0,6.25E-06,1.18E-01,014,2011-09-24
0,9153819,0,11505,0,7.39E-06,1.19E-01,014,2011-09-24
33,4308511,0,4126,0,9.85E-06,3.82E-02,014,2011-09-24
75,12579760,0,2700,0,4.96E-06,3.24E-02,014,2011-09-24
75,6448051,0,780,0,1.32E-05,1.16E-02,014,2011-09-24
211,12158484,0,1802,0,4.35E-06,1.58E-02,014,2011-09-24
93,12567565,0,1853,0,4.26E-06,2.40E-02,014,2011-09-24
218,12581854,0,1896,0,4.53E-06,1.52E-02,014,2011-09-24
25,6286569,0,809,0,5.26E-06,1.04E-02,014,2011-09-24
103,9265597,0,1384,0,5.00E-06,1.78E-02,014,2011-09-24
93,12567565,0,1853,0,4.52E-06,2.39E-02,014,2011-09-24
218,12575406,0,1841,0,6.70E-06,1.49E-02,014,2011-09-24
51,4486848,0,537,0,4.78E-06,6.97E-03,014,2011-09-24
0,5150149,0,617,0,3.89E-06,7.48E-03,014,2011-09-24
0,12581607,0,1397,0,4.10E-06,1.47E-02,014,2011-09-24
21,12582552,0,1411,0,4.65E-06,1.52E-02,014,2011-09-24
90,12571158,0,1346,0,4.11E-06,1.74E-02,014,2011-09-24
23,11331086,0,1477,0,4.21E-06,1.72E-02,014,2011-09-24
28,9441229,0,1237,0,6.84E-06,1.38E-02,014,2011-09-24
43,5284588,0,831,0,5.19E-06,1.01E-02,014,2011-09-24
100,12581902,0,1912,0,5.40E-06,2.36E-02,014,2011-09-24
64,6344346,0,957,0,5.60E-06,1.37E-02,014,2011-09-24
9,5587741,0,843,0,6.98E-06,9.63E-03,014,2011-09-24
56,12581595,0,2019,0,4.92E-06,2.04E-02,014,2011-09-24
205,8129797,0,1040,0,4.60E-06,1.02E-02,014,2011-09-24
69,5650605,0,650,0,5.42E-06,9.96E-03,014,2011-09-24
159,12577667,0,1465,0,4.49E-06,1.56E-02,014,2011-09-24
236,9236163,0,1143,0,6.29E-06,1.56E-02,014,2011-09-24
211,7294004,0,978,0,4.81E-06,9.38E-03,014,2011-09-24
125,4825707,0,778,0,4.56E-06,1.10E-02,014,2011-09-24
11,12447276,0,1716,0,4.70E-06,1.72E-02,014,2011-09-24
199,12567663,0,2162,0,7.31E-06,1.92E-02,014,2011-09-24
229,12573160,0,2298,0,1.10E-05,2.78E-02,014,2011-09-24
209,9266613,0,5916,0,1.39E-05,4.80E-02,014,2011-09-24
59,8100429,0,2852,0,1.15E-05,3.00E-02,014,2011-09-24
66,12567206,0,4320,0,9.76E-06,4.90E-02,014,2011-09-24
134,4931752,0,514,0,8.52E-06,7.03E-03,014,2011-09-24
11,12578071,0,2093,0,1.04E-05,2.11E-02,014,2011-09-24
26,9604529,0,1817,0,7.20E-06,1.86E-02,014,2011-09-24
24,8831601,0,1485,0,5.00E-06,1.57E-02,014,2011-09-24
179,12582252,0,2292,0,6.24E-06,2.74E-02,014,2011-09-24
12,5670158,0,2404,0,9.56E-06,2.83E-02,014,2011-09-24
165,12469029,0,3650,0,8.99E-06,4.09E-02,014,2011-09-24
145,9457303,0,2371,0,9.36E-06,2.49E-02,014,2011-09-24
195,5316675,0,2102,0,9.70E-06,3.64E-02,014,2011-09-24
14,6632620,0,1623,0,6.60E-06,1.61E-02,014,2011-09-24
236,12582184,0,2095,0,5.00E-06,2.65E-02,014,2011-09-24
151,12576000,0,2822,0,4.51E-06,2.59E-02,014,2011-09-24
62,9298850,0,2513,0,4.41E-06,2.48E-02,014,2011-09-24
63,6777364,0,1548,0,4.12E-06,1.60E-02,014,2011-09-24
147,7870369,0,1842,0,3.95E-06,1.83E-02,014,2011-09-24
231,6573859,0,1376,0,4.22E-06,1.71E-02,014,2011-09-24
142,12582882,0,3739,0,9.47E-06,3.56E-02,014,2011-09-24
43,7506480,0,4384,0,4.78E-06,4.06E-02,014,2011-09-24
244,7755701,0,5217,0,1.01E-05,5.98E-02,014,2011-09-24
26,7557041,0,4581,0,6.62E-06,4.15E-02,014,2011-09-24
109,4683302,0,2427,0,4.18E-06,2.87E-02,014,2011-09-24
57,5099372,0,3074,0,4.17E-06,3.07E-02,014,2011-09-24
61,12580219,0,4659,0,4.10E-06,4.49E-02,014,2011-09-24
186,7081363,0,1490,0,4.97E-06,1.85E-02,014,2011-09-24
195,12578866,0,2192,0,4.19E-06,1.77E-02,014,2011-09-24
114,8626053,0,3746,0,5.01E-06,4.50E-02,014,2011-09-24
246,4777634,0,2652,0,5.34E-06,3.11E-02,014,2011-09-24
60,6971336,0,2693,0,7.05E-06,2.73E-02,014,2011-09-24
57,6097714,0,2995,0,7.99E-06,3.05E-02,014,2011-09-24
217,4218927,0,2571,0,1.14E-05,4.11E-02,014,2011-09-24
22,12580879,0,1948,0,9.27E-06,2.13E-02,014,2011-09-24
137,12577647,0,2037,0,5.11E-06,2.10E-02,014,2011-09-24
153,7062472,0,1651,0,4.54E-06,1.64E-02,014,2011-09-24
31,12340973,0,2446,0,4.40E-06,2.53E-02,014,2011-09-24
146,12571009,0,2580,0,4.84E-06,2.62E-02,014,2011-09-24
22,12571804,0,1503,0,4.80E-06,1.58E-02,014,2011-09-24
129,4349922,0,460,0,5.69E-06,6.37E-03,014,2011-09-24
163,5308759,0,665,0,4.17E-06,9.89E-03,014,2011-09-24
69,4692374,0,571,0,4.50E-06,8.46E-03,014,2011-09-24
235,11924017,0,1239,0,4.49E-06,1.59E-02,014,2011-09-24
145,12577850,0,1452,0,5.33E-06,1.50E-02,014,2011-09-24
108,9389626,0,1048,0,4.66E-06,1.37E-02,014,2011-09-24
208,6790912,0,837,0,5.73E-06,9.56E-03,014,2011-09-24
46,12581063,0,1430,0,4.57E-06,1.51E-02,014,2011-09-24
