,,,,,,,,SIMULATOR_DOMAINS:1
,,,,,,,,,SIMULATOR_REGION_SIZE:4
,,,,,,,,,SIMULATOR_RUN_NAME:ex0-run1
,,,,,,,,,SIMULATOR_ROUTING:FIRST_FINGERPRINT_7
,,,,,,,,,SIMULATOR_REGION_ALGO:FIXED-SIZE
,,,,,,,,,SIMULATOR_TRACES_LISTS:fslhomes_2011-8kb-only_018,fslhomes_2012-8kb-only_018
,,,,,,,,,SIMULATOR_BACKEND_IPS:10.129.2.229
,,,,,,,,,SIMULATOR_MODE:RUN
,,,,,,,,,START_TIME:1637860767.5405798
,,,,,,,,,STOP_TIME:1637860979.346686
domain, region bytes, non-dupe bytes, region fp count, non-dupe fp count, route time, response time, user, hash date
0,4187229,0,456,0,4.20E-06,6.93E-03,018,2011-11-09
0,4190897,0,443,0,4.29E-06,6.92E-03,018,2011-11-09
0,4192527,0,448,0,4.20E-06,6.89E-03,018,2011-11-09
0,4182169,0,439,0,3.98E-06,6.88E-03,018,2011-11-09
0,4185045,0,454,0,4.04E-06,7.02E-03,018,2011-11-09
0,4193102,0,496,0,4.16E-06,7.32E-03,018,2011-11-09
0,4184268,0,478,0,4.02E-06,7.06E-03,018,2011-11-09
0,4182740,0,487,0,4.15E-06,7.22E-03,018,2011-11-09
0,4193154,0,395,0,4.18E-06,6.38E-03,018,2011-11-09
0,4183005,0,450,0,4.02E-06,6.92E-03,018,2011-11-09
0,4190062,0,451,0,4.30E-06,6.88E-03,018,2011-11-09
0,4188264,0,469,0,4.19E-06,6.91E-03,018,2011-11-09
0,4194057,0,415,0,4.37E-06,6.19E-03,018,2011-11-09
0,4180996,0,473,0,3.97E-06,7.08E-03,018,2011-11-09
0,4193258,0,455,0,5.15E-06,8.37E-03,018,2011-11-09
0,4194225,0,451,0,4.24E-06,6.88E-03,018,2011-11-09
0,4180888,0,479,0,4.21E-06,7.19E-03,018,2011-11-09
0,4179747,0,448,0,4.11E-06,6.95E-03,018,2011-11-09
0,4190135,0,460,0,3.88E-06,6.91E-03,018,2011-11-09
0,4190554,0,446,0,4.15E-06,6.84E-03,018,2011-11-09
0,4193072,0,430,0,4.00E-06,6.63E-03,018,2011-11-09
0,4189921,0,1096,0,4.32E-06,1.42E-02,018,2011-11-09
0,4185554,0,1148,0,4.85E-06,1.48E-02,018,2011-11-09
0,4189941,0,518,0,4.96E-06,8.09E-03,018,2011-11-09
0,4183689,0,467,0,4.26E-06,7.65E-03,018,2011-11-09
0,4192085,0,703,0,4.46E-06,1.01E-02,018,2011-11-09
0,4192689,0,875,0,5.18E-06,1.21E-02,018,2011-11-09
0,4193106,0,514,0,4.83E-06,7.69E-03,018,2011-11-09
0,4190235,0,646,0,4.24E-06,9.14E-03,018,2011-11-09
0,4191525,0,768,0,4.61E-06,1.02E-02,018,2011-11-09
0,4193123,0,650,0,4.52E-06,8.86E-03,018,2011-11-09
0,4183112,0,295,0,4.35E-06,5.21E-03,018,2011-11-09
0,4190472,0,391,0,3.85E-06,6.15E-03,018,2011-11-09
0,4180130,0,328,0,4.13E-06,5.26E-03,018,2011-11-09
0,4182564,0,274,0,3.94E-06,5.00E-03,018,2011-11-09
0,4179367,0,276,0,3.90E-06,4.89E-03,018,2011-11-09
0,4180487,0,373,0,3.80E-06,8.41E-03,018,2011-11-09
0,4194106,0,283,0,4.15E-06,4.72E-03,018,2011-11-09
0,4192150,0,428,0,3.90E-06,6.96E-03,018,2011-11-09
0,4185835,0,331,0,4.23E-06,5.50E-03,018,2011-11-09
0,4185632,0,312,0,3.91E-06,5.26E-03,018,2011-11-09
0,4183840,0,270,0,3.76E-06,4.74E-03,018,2011-11-09
0,4184181,0,320,0,3.71E-06,5.32E-03,018,2011-11-09
0,4188244,0,337,0,3.83E-06,5.34E-03,018,2011-11-09
0,4181762,0,328,0,3.91E-06,5.33E-03,018,2011-11-09
0,4181709,0,457,0,3.93E-06,6.96E-03,018,2011-11-09
0,4190066,0,301,0,4.17E-06,5.62E-03,018,2011-11-09
0,4178590,0,276,0,3.98E-06,5.16E-03,018,2011-11-09
0,4190812,0,299,0,4.03E-06,5.12E-03,018,2011-11-09
0,4178593,0,336,0,3.78E-06,5.60E-03,018,2011-11-09
0,4178547,0,297,0,3.90E-06,5.04E-03,018,2011-11-09
0,4192053,0,269,0,3.95E-06,4.87E-03,018,2011-11-09
0,4188341,0,281,0,3.94E-06,4.89E-03,018,2011-11-09
0,4186100,0,308,0,3.84E-06,5.10E-03,018,2011-11-09
0,4181495,0,270,0,3.78E-06,4.72E-03,018,2011-11-09
0,4179093,41230,463,5,3.90E-06,7.26E-03,018,2011-11-09
0,4193064,17789,704,5,4.04E-06,9.99E-03,018,2011-11-09
0,4193022,0,728,0,4.25E-06,9.90E-03,018,2011-11-09
0,4180613,0,587,0,4.35E-06,8.40E-03,018,2011-11-09
0,4190314,0,544,0,4.23E-06,7.83E-03,018,2011-11-09
0,4187985,0,528,0,4.58E-06,8.95E-03,018,2011-11-09
0,4186239,0,511,0,4.19E-06,7.46E-03,018,2011-11-09
0,4194110,0,626,0,4.19E-06,8.55E-03,018,2011-11-09
0,1019300,0,166,0,4.26E-06,3.58E-03,018,2011-11-09
0,4194273,2763,618,1,7.07E-06,1.03E-02,018,2011-11-10
0,4186380,89525,1005,24,4.35E-06,1.43E-02,018,2011-11-10
0,4189055,577803,428,67,4.42E-06,9.67E-03,018,2011-11-10
0,4192352,1047659,526,151,4.07E-06,1.73E-02,018,2011-11-10
0,4183041,838979,497,111,4.58E-06,1.10E-02,018,2011-11-10
0,4190327,2155637,457,264,4.58E-06,1.60E-02,018,2011-11-10
0,4193924,2229810,467,282,4.25E-06,1.62E-02,018,2011-11-10
0,4188587,2171941,457,276,4.15E-06,1.60E-02,018,2011-11-10
0,4193907,1793548,449,223,4.65E-06,1.42E-02,018,2011-11-10
0,4186320,1676948,440,202,4.05E-06,1.34E-02,018,2011-11-10
0,4181702,1571320,455,198,4.35E-06,1.36E-02,018,2011-11-10
0,4189020,1463317,446,186,4.00E-06,1.33E-02,018,2011-11-10
0,4193172,1338040,463,163,4.05E-06,1.28E-02,018,2011-11-10
0,4191353,609763,527,78,4.01E-06,1.06E-02,018,2011-11-10
0,4190651,0,526,0,4.32E-06,7.68E-03,018,2011-11-10
0,4189370,0,489,0,3.95E-06,6.86E-03,018,2011-11-10
0,4185929,0,443,0,4.06E-06,6.83E-03,018,2011-11-10
0,4192513,0,470,0,3.93E-06,6.93E-03,018,2011-11-10
0,4192292,0,487,0,4.15E-06,8.58E-03,018,2011-11-10
0,4188989,0,455,0,4.24E-06,6.90E-03,018,2011-11-10
0,4188612,0,488,0,4.25E-06,7.58E-03,018,2011-11-10
0,4192042,0,444,0,4.21E-06,6.68E-03,018,2011-11-10
0,4187685,0,528,0,4.25E-06,7.57E-03,018,2011-11-10
0,4186568,0,495,0,4.10E-06,7.35E-03,018,2011-11-10
0,4187063,0,490,0,4.11E-06,7.34E-03,018,2011-11-10
0,4188192,0,472,0,4.13E-06,7.07E-03,018,2011-11-10
0,4192724,0,505,0,4.08E-06,7.50E-03,018,2011-11-10
0,4186127,0,482,0,5.28E-06,7.12E-03,018,2011-11-10
0,4192647,0,461,0,4.21E-06,7.26E-03,018,2011-11-10
0,4183934,0,473,0,4.03E-06,7.20E-03,018,2011-11-10
0,4182698,0,508,0,4.04E-06,7.32E-03,018,2011-11-10
0,4187056,0,477,0,4.16E-06,7.08E-03,018,2011-11-10
0,4189073,0,458,0,4.58E-06,6.99E-03,018,2011-11-10
0,4193077,0,394,0,8.30E-06,6.62E-03,018,2011-11-10
0,4193986,0,443,0,5.28E-06,6.96E-03,018,2011-11-10
0,4184280,0,527,0,4.88E-06,8.10E-03,018,2011-11-10
0,4192374,0,460,0,5.26E-06,7.21E-03,018,2011-11-10
0,4192040,0,487,0,5.49E-06,7.36E-03,018,2011-11-10
0,4190741,0,643,0,4.50E-06,9.14E-03,018,2011-11-10
0,4191867,0,943,0,4.64E-06,2.99E-02,018,2011-11-10
0,4189706,0,499,0,5.01E-06,7.18E-03,018,2011-11-10
0,4182562,0,461,0,4.04E-06,9.20E-03,018,2011-11-10
0,4192979,0,475,0,4.20E-06,7.73E-03,018,2011-11-10
0,4180479,0,467,0,4.11E-06,7.12E-03,018,2011-11-10
0,4185139,0,522,0,4.27E-06,7.62E-03,018,2011-11-10
0,4189075,0,452,0,4.45E-06,6.95E-03,018,2011-11-10
0,4192814,0,458,0,4.22E-06,6.80E-03,018,2011-11-10
0,4192584,0,436,0,6.32E-06,6.77E-03,018,2011-11-10
0,4180459,0,292,0,4.33E-06,5.14E-03,018,2011-11-10
0,4190961,0,279,0,4.02E-06,4.71E-03,018,2011-11-10
0,4191589,0,264,0,3.73E-06,4.60E-03,018,2011-11-10
0,4192420,0,462,0,3.79E-06,6.95E-03,018,2011-11-10
0,4191897,0,399,0,4.05E-06,6.19E-03,018,2011-11-10
0,4179893,0,462,0,4.28E-06,7.04E-03,018,2011-11-10
0,4193040,0,435,0,4.06E-06,6.89E-03,018,2011-11-10
0,4189607,0,472,0,3.95E-06,7.11E-03,018,2011-11-10
0,4179306,0,445,0,4.12E-06,6.93E-03,018,2011-11-10
0,4188873,0,469,0,3.92E-06,7.23E-03,018,2011-11-10
0,4189052,0,422,0,3.96E-06,7.06E-03,018,2011-11-10
0,4182787,0,456,0,3.85E-06,7.12E-03,018,2011-11-10
0,4190330,0,443,0,5.49E-06,7.87E-03,018,2011-11-10
0,4188245,0,445,0,5.89E-06,7.61E-03,018,2011-11-10
0,4191997,0,496,0,6.07E-06,8.23E-03,018,2011-11-10
0,4192202,0,488,0,1.73E-05,8.51E-03,018,2011-11-10
0,4192164,0,481,0,2.55E-05,8.22E-03,018,2011-11-10
0,4187274,0,425,0,4.36E-06,6.89E-03,018,2011-11-10
0,4189514,0,427,0,4.45E-06,6.85E-03,018,2011-11-10
0,4191363,0,452,0,4.34E-06,6.87E-03,018,2011-11-10
0,4191883,0,468,0,4.51E-06,7.15E-03,018,2011-11-10
0,4184984,0,419,0,4.40E-06,6.74E-03,018,2011-11-10
0,4191105,0,468,0,4.16E-06,7.11E-03,018,2011-11-10
0,4187117,0,453,0,4.30E-06,6.89E-03,018,2011-11-10
0,4180447,0,445,0,4.30E-06,6.60E-03,018,2011-11-10
0,4188540,0,485,0,4.15E-06,7.00E-03,018,2011-11-10
0,4191366,0,452,0,4.10E-06,6.56E-03,018,2011-11-10
0,4193778,0,461,0,4.03E-06,6.79E-03,018,2011-11-10
0,4191174,0,451,0,4.17E-06,6.47E-03,018,2011-11-10
0,4193521,0,427,0,4.01E-06,6.33E-03,018,2011-11-10
0,4194246,0,985,0,4.25E-06,1.25E-02,018,2011-11-10
0,4181505,0,1258,0,4.94E-06,1.58E-02,018,2011-11-10
0,4191554,0,536,0,4.87E-06,7.87E-03,018,2011-11-10
0,4188834,0,404,0,4.31E-06,6.27E-03,018,2011-11-10
0,4192665,0,647,0,4.23E-06,8.97E-03,018,2011-11-10
0,4183179,0,984,0,4.21E-06,1.25E-02,018,2011-11-10
0,4186848,0,465,0,4.42E-06,7.13E-03,018,2011-11-10
0,4181890,0,674,0,4.33E-06,1.10E-02,018,2011-11-10
0,4192268,0,642,0,4.65E-06,9.15E-03,018,2011-11-10
0,4189682,0,674,0,4.36E-06,9.51E-03,018,2011-11-10
0,4192876,0,438,0,4.62E-06,6.86E-03,018,2011-11-10
0,4189495,0,390,0,4.20E-06,5.90E-03,018,2011-11-10
0,4192994,0,328,0,4.14E-06,5.44E-03,018,2011-11-10
0,4192917,0,277,0,4.06E-06,4.65E-03,018,2011-11-10
0,4184421,0,274,0,5.05E-06,4.62E-03,018,2011-11-10
0,4185022,0,344,0,3.94E-06,5.55E-03,018,2011-11-10
0,4189048,0,298,0,4.72E-06,4.96E-03,018,2011-11-10
0,4185817,0,438,0,3.83E-06,6.55E-03,018,2011-11-10
0,4192394,0,321,0,4.01E-06,5.48E-03,018,2011-11-10
0,4178053,0,328,0,4.28E-06,5.37E-03,018,2011-11-10
0,4186563,0,269,0,4.04E-06,4.67E-03,018,2011-11-10
0,4193479,0,305,0,1.04E-05,5.24E-03,018,2011-11-10
0,4191429,0,332,0,4.00E-06,5.37E-03,018,2011-11-10
0,4184428,0,347,0,3.89E-06,5.54E-03,018,2011-11-10
0,4179165,0,459,0,3.90E-06,2.17E-02,018,2011-11-10
0,4189426,0,301,0,4.02E-06,5.33E-03,018,2011-11-10
0,4189208,0,277,0,3.76E-06,4.76E-03,018,2011-11-10
0,4178064,0,264,0,3.85E-06,4.76E-03,018,2011-11-10
0,4187275,0,356,0,3.73E-06,5.74E-03,018,2011-11-10
0,4186758,0,312,0,3.87E-06,5.18E-03,018,2011-11-10
0,4191630,0,269,0,3.89E-06,6.84E-03,018,2011-11-10
0,4189645,0,278,0,7.86E-06,5.17E-03,018,2011-11-10
0,4181220,0,309,0,3.86E-06,5.62E-03,018,2011-11-10
0,4192904,0,273,0,3.78E-06,4.93E-03,018,2011-11-10
0,4193834,38961,414,5,3.98E-06,6.48E-03,018,2011-11-10
0,4178263,41020,715,11,4.31E-06,1.01E-02,018,2011-11-10
0,4181952,53451,776,51,4.50E-06,1.27E-02,018,2011-11-10
0,4185432,17386,593,3,4.35E-06,9.06E-03,018,2011-11-10
0,4188338,13415,606,25,4.68E-06,1.03E-02,018,2011-11-10
0,4178040,0,500,0,4.37E-06,7.72E-03,018,2011-11-10
0,4193383,0,520,0,4.61E-06,7.78E-03,018,2011-11-10
0,4187853,0,610,0,4.54E-06,1.47E-02,018,2011-11-10
0,2005393,0,313,0,4.88E-06,6.58E-03,018,2011-11-10
0,4191390,15566,615,1,6.66E-06,1.05E-02,018,2011-11-11
0,4187317,99358,1001,21,4.31E-06,1.41E-02,018,2011-11-11
0,4191120,587078,441,68,5.03E-06,9.72E-03,018,2011-11-11
0,4187387,1481468,512,214,4.10E-06,1.64E-02,018,2011-11-11
0,4181028,954231,441,111,4.34E-06,1.09E-02,018,2011-11-11
0,4191463,915673,567,145,4.11E-06,1.26E-02,018,2011-11-11
0,4189893,1767472,479,254,4.36E-06,1.47E-02,018,2011-11-11
0,4187621,2191953,464,284,4.98E-06,1.63E-02,018,2011-11-11
0,4191439,2432026,477,320,4.79E-06,1.71E-02,018,2011-11-11
0,4192443,2075365,449,261,5.31E-06,1.74E-02,018,2011-11-11
0,4185971,2053745,450,253,4.15E-06,1.48E-02,018,2011-11-11
0,4192330,1746957,439,207,4.19E-06,1.36E-02,018,2011-11-11
0,4179110,1662491,455,206,3.88E-06,1.39E-02,018,2011-11-11
0,4181063,1744688,432,215,4.04E-06,1.44E-02,018,2011-11-11
0,4178385,1459733,452,170,4.07E-06,1.29E-02,018,2011-11-11
0,4192227,507525,566,69,4.25E-06,1.09E-02,018,2011-11-11
0,4181971,0,500,0,4.55E-06,7.35E-03,018,2011-11-11
0,4184634,0,489,0,4.07E-06,7.40E-03,018,2011-11-11
0,4191514,0,442,0,4.49E-06,6.86E-03,018,2011-11-11
0,4189665,0,472,0,6.58E-06,7.51E-03,018,2011-11-11
0,4179867,0,474,0,4.04E-06,9.88E-03,018,2011-11-11
0,4186569,0,464,0,3.93E-06,7.54E-03,018,2011-11-11
0,4182500,0,489,0,3.90E-06,7.76E-03,018,2011-11-11
0,4193223,0,483,0,4.11E-06,7.75E-03,018,2011-11-11
0,4190924,0,498,0,4.90E-06,8.08E-03,018,2011-11-11
0,4189373,0,486,0,4.00E-06,8.52E-03,018,2011-11-11
0,4192073,0,490,0,4.23E-06,7.41E-03,018,2011-11-11
0,4192544,0,477,0,3.96E-06,7.13E-03,018,2011-11-11
0,4193319,0,501,0,4.31E-06,7.39E-03,018,2011-11-11
0,4185513,0,476,0,4.02E-06,7.33E-03,018,2011-11-11
0,4192931,0,464,0,4.28E-06,7.47E-03,018,2011-11-11
0,4190058,0,469,0,4.04E-06,9.16E-03,018,2011-11-11
0,4187979,0,520,0,4.23E-06,8.10E-03,018,2011-11-11
0,4193422,0,475,0,6.97E-06,7.56E-03,018,2011-11-11
0,4189039,0,417,0,6.02E-06,6.93E-03,018,2011-11-11
0,4187730,0,433,0,5.91E-06,7.09E-03,018,2011-11-11
0,4192531,0,461,0,6.94E-06,7.39E-03,018,2011-11-11
0,4183785,0,492,0,5.48E-06,1.76E-02,018,2011-11-11
0,4194085,0,468,0,7.09E-06,7.28E-03,018,2011-11-11
0,4180990,0,494,0,4.15E-06,7.35E-03,018,2011-11-11
0,4193856,0,773,0,4.54E-06,1.06E-02,018,2011-11-11
0,4189802,0,808,0,4.69E-06,1.11E-02,018,2011-11-11
0,4190474,0,505,0,4.63E-06,7.55E-03,018,2011-11-11
0,4185153,0,431,0,4.37E-06,6.66E-03,018,2011-11-11
0,4191007,0,510,0,4.28E-06,7.90E-03,018,2011-11-11
0,4192188,0,466,0,4.45E-06,7.24E-03,018,2011-11-11
0,4180910,0,500,0,5.62E-06,7.76E-03,018,2011-11-11
0,4192056,0,468,0,4.46E-06,7.32E-03,018,2011-11-11
0,4191296,0,457,0,4.56E-06,7.46E-03,018,2011-11-11
0,4185549,0,429,0,4.35E-06,7.45E-03,018,2011-11-11
0,4185764,0,282,0,4.20E-06,4.92E-03,018,2011-11-11
0,4193113,0,265,0,3.77E-06,4.92E-03,018,2011-11-11
0,4187190,0,263,0,3.87E-06,4.61E-03,018,2011-11-11
0,4190095,0,492,0,3.95E-06,7.67E-03,018,2011-11-11
0,4191379,0,395,0,4.39E-06,6.64E-03,018,2011-11-11
0,4192839,0,469,0,4.06E-06,7.36E-03,018,2011-11-11
0,4179110,0,420,0,4.51E-06,6.80E-03,018,2011-11-11
0,4183576,0,476,0,4.06E-06,7.37E-03,018,2011-11-11
0,4178549,0,456,0,5.47E-06,7.02E-03,018,2011-11-11
0,4187229,0,456,0,4.44E-06,7.05E-03,018,2011-11-11
0,4190897,0,443,0,4.48E-06,7.09E-03,018,2011-11-11
0,4192527,0,448,0,4.19E-06,6.92E-03,018,2011-11-11
0,4182169,0,439,0,4.09E-06,6.87E-03,018,2011-11-11
0,4185045,0,454,0,4.08E-06,6.91E-03,018,2011-11-11
0,4193102,0,496,0,5.09E-06,7.42E-03,018,2011-11-11
0,4184268,0,478,0,4.09E-06,7.26E-03,018,2011-11-11
0,4182740,0,487,0,4.44E-06,7.15E-03,018,2011-11-11
0,4193154,0,395,0,4.62E-06,6.32E-03,018,2011-11-11
0,4183005,0,450,0,4.02E-06,6.94E-03,018,2011-11-11
0,4190062,0,451,0,4.06E-06,6.87E-03,018,2011-11-11
0,4188264,0,469,0,4.29E-06,7.02E-03,018,2011-11-11
0,4194057,0,415,0,4.06E-06,6.45E-03,018,2011-11-11
0,4180996,0,473,0,4.17E-06,7.01E-03,018,2011-11-11
0,4193258,0,455,0,4.08E-06,7.00E-03,018,2011-11-11
0,4194225,0,451,0,4.22E-06,6.85E-03,018,2011-11-11
0,4180888,0,479,0,4.16E-06,7.09E-03,018,2011-11-11
0,4179747,0,448,0,4.22E-06,6.71E-03,018,2011-11-11
0,4190135,0,460,0,4.08E-06,7.03E-03,018,2011-11-11
0,4190554,0,446,0,4.72E-06,9.68E-03,018,2011-11-11
0,4193072,0,430,0,4.09E-06,6.72E-03,018,2011-11-11
0,4189921,0,1096,0,4.68E-06,1.44E-02,018,2011-11-11
0,4185554,0,1148,0,4.66E-06,1.47E-02,018,2011-11-11
0,4189941,0,518,0,4.63E-06,7.44E-03,018,2011-11-11
0,4183689,0,467,0,4.09E-06,6.95E-03,018,2011-11-11
0,4192085,0,703,0,4.37E-06,9.40E-03,018,2011-11-11
0,4192689,0,875,0,4.44E-06,1.13E-02,018,2011-11-11
0,4193106,0,514,0,4.56E-06,7.70E-03,018,2011-11-11
0,4190235,0,646,0,4.29E-06,9.05E-03,018,2011-11-11
0,4191525,0,768,0,4.43E-06,9.99E-03,018,2011-11-11
0,4193123,0,650,0,4.45E-06,8.99E-03,018,2011-11-11
0,4183112,0,295,0,4.37E-06,5.30E-03,018,2011-11-11
0,4190472,0,391,0,4.00E-06,6.46E-03,018,2011-11-11
0,4180130,0,328,0,3.97E-06,5.42E-03,018,2011-11-11
0,4182564,0,274,0,3.79E-06,4.57E-03,018,2011-11-11
0,4179367,0,276,0,4.65E-06,4.79E-03,018,2011-11-11
0,4180487,0,373,0,3.88E-06,5.86E-03,018,2011-11-11
0,4194106,0,283,0,4.07E-06,4.79E-03,018,2011-11-11
0,4192150,0,428,0,3.94E-06,6.54E-03,018,2011-11-11
0,4185835,0,331,0,4.10E-06,5.28E-03,018,2011-11-11
0,4185632,0,312,0,3.90E-06,5.23E-03,018,2011-11-11
0,4183840,0,270,0,3.82E-06,4.71E-03,018,2011-11-11
0,4184181,0,320,0,3.83E-06,5.31E-03,018,2011-11-11
0,4188244,0,337,0,4.01E-06,5.47E-03,018,2011-11-11
0,4181762,0,328,0,3.81E-06,5.36E-03,018,2011-11-11
0,4181709,0,457,0,3.86E-06,6.77E-03,018,2011-11-11
0,4190066,0,301,0,4.18E-06,5.14E-03,018,2011-11-11
0,4178590,0,276,0,3.99E-06,4.80E-03,018,2011-11-11
0,4190812,0,299,0,3.90E-06,5.04E-03,018,2011-11-11
0,4178593,0,336,0,3.95E-06,5.44E-03,018,2011-11-11
0,4178547,0,297,0,3.92E-06,4.98E-03,018,2011-11-11
0,4192053,0,269,0,3.96E-06,4.67E-03,018,2011-11-11
0,4188341,0,281,0,3.74E-06,5.02E-03,018,2011-11-11
0,4186100,0,308,0,4.05E-06,5.17E-03,018,2011-11-11
0,4181495,0,270,0,3.98E-06,4.66E-03,018,2011-11-11
0,4193400,26068,457,2,3.83E-06,7.05E-03,018,2011-11-11
0,4184203,0,699,0,5.11E-06,9.57E-03,018,2011-11-11
0,4190999,0,797,0,5.59E-06,1.07E-02,018,2011-11-11
0,4194095,0,640,0,4.66E-06,8.81E-03,018,2011-11-11
0,4180985,0,555,0,4.34E-06,7.86E-03,018,2011-11-11
0,4182970,0,502,0,4.33E-06,7.43E-03,018,2011-11-11
0,4192865,0,513,0,5.09E-06,7.49E-03,018,2011-11-11
0,4180217,0,625,0,4.69E-06,8.68E-03,018,2011-11-11
0,1510522,0,234,0,4.20E-06,4.36E-03,018,2011-11-11
0,4192015,16191,615,1,8.48E-06,1.14E-02,018,2011-11-12
0,4187701,64539,988,16,9.22E-06,1.43E-02,018,2011-11-12
0,4190951,383059,453,54,4.56E-06,9.18E-03,018,2011-11-12
0,4193258,627985,531,81,4.40E-06,1.09E-02,018,2011-11-12
0,4193492,645993,416,79,4.68E-06,9.80E-03,018,2011-11-12
0,4185431,45328,534,6,7.47E-06,8.25E-03,018,2011-11-12
0,4184561,531139,526,70,5.32E-06,9.74E-03,018,2011-11-12
0,4189457,2509497,454,332,4.22E-06,1.68E-02,018,2011-11-12
0,4191925,2072696,466,267,4.30E-06,1.59E-02,018,2011-11-12
0,4186328,2343028,460,294,4.03E-06,1.67E-02,018,2011-11-12
0,4190875,2196410,463,282,4.24E-06,1.61E-02,018,2011-11-12
0,4192471,2085244,448,247,6.65E-06,1.50E-02,018,2011-11-12
0,4193362,1786900,442,210,4.66E-06,1.40E-02,018,2011-11-12
0,4190194,2009274,449,247,5.24E-06,1.59E-02,018,2011-11-12
0,4180826,1633861,453,199,5.30E-06,1.38E-02,018,2011-11-12
0,4185854,1177723,464,147,5.34E-06,1.19E-02,018,2011-11-12
0,4189959,647997,544,78,4.70E-06,1.06E-02,018,2011-11-12
0,4181191,0,515,0,4.56E-06,9.33E-03,018,2011-11-12
0,4192071,0,485,0,4.38E-06,7.44E-03,018,2011-11-12
0,4193811,0,449,0,4.25E-06,7.05E-03,018,2011-11-12
0,4193513,0,468,0,4.18E-06,6.99E-03,018,2011-11-12
0,4189172,0,487,0,4.07E-06,7.14E-03,018,2011-11-12
0,4191570,0,455,0,4.32E-06,6.84E-03,018,2011-11-12
0,4191794,0,488,0,4.14E-06,7.10E-03,018,2011-11-12
0,4183107,0,459,0,4.28E-06,6.86E-03,018,2011-11-12
0,4180013,0,506,0,4.01E-06,7.46E-03,018,2011-11-12
0,4193141,0,499,0,4.21E-06,7.26E-03,018,2011-11-12
0,4192300,0,491,0,4.27E-06,7.24E-03,018,2011-11-12
0,4193734,0,473,0,4.51E-06,7.00E-03,018,2011-11-12
0,4191117,0,507,0,4.03E-06,7.33E-03,018,2011-11-12
0,4190165,0,478,0,4.56E-06,7.16E-03,018,2011-11-12
0,4192182,0,462,0,4.55E-06,6.74E-03,018,2011-11-12
0,4186217,0,473,0,4.14E-06,6.74E-03,018,2011-11-12
0,4187511,0,510,0,4.40E-06,7.21E-03,018,2011-11-12
0,4183872,0,475,0,4.40E-06,7.02E-03,018,2011-11-12
0,4183378,0,447,0,4.19E-06,6.65E-03,018,2011-11-12
0,4193091,0,406,0,4.27E-06,6.22E-03,018,2011-11-12
0,4189031,0,453,0,4.00E-06,6.70E-03,018,2011-11-12
0,4190352,0,510,0,4.30E-06,8.61E-03,018,2011-11-12
0,4179907,0,463,0,4.08E-06,7.12E-03,018,2011-11-12
0,4190583,0,494,0,4.63E-06,7.19E-03,018,2011-11-12
0,4192292,0,667,0,4.24E-06,9.24E-03,018,2011-11-12
0,4185353,0,911,0,5.10E-06,1.18E-02,018,2011-11-12
0,4194085,0,502,0,5.03E-06,7.39E-03,018,2011-11-12
0,4184709,0,453,0,4.42E-06,6.83E-03,018,2011-11-12
0,4187161,0,481,0,4.17E-06,6.84E-03,018,2011-11-12
0,4187983,0,465,0,4.31E-06,7.02E-03,018,2011-11-12
0,4190614,0,518,0,4.61E-06,7.80E-03,018,2011-11-12
0,4183609,0,465,0,4.35E-06,6.98E-03,018,2011-11-12
0,4187393,0,455,0,4.07E-06,6.77E-03,018,2011-11-12
0,4190718,0,439,0,4.21E-06,6.96E-03,018,2011-11-12
0,4185195,0,280,0,4.06E-06,4.93E-03,018,2011-11-12
0,4186663,0,275,0,3.94E-06,4.80E-03,018,2011-11-12
0,4193113,0,265,0,3.81E-06,4.57E-03,018,2011-11-12
0,4189735,0,471,0,3.93E-06,7.14E-03,018,2011-11-12
0,4193278,0,396,0,4.17E-06,6.13E-03,018,2011-11-12
0,4191251,0,463,0,4.15E-06,6.87E-03,018,2011-11-12
0,4191549,0,434,0,4.57E-06,6.51E-03,018,2011-11-12
0,4191897,0,472,0,4.00E-06,6.94E-03,018,2011-11-12
0,4186657,0,449,0,4.54E-06,6.64E-03,018,2011-11-12
0,4191476,0,471,0,3.98E-06,6.90E-03,018,2011-11-12
0,4190378,0,425,0,4.46E-06,6.55E-03,018,2011-11-12
0,4191098,0,451,0,4.08E-06,6.70E-03,018,2011-11-12
0,4178894,0,444,0,3.97E-06,6.70E-03,018,2011-11-12
0,4184420,0,447,0,4.11E-06,6.59E-03,018,2011-11-12
0,4192080,0,500,0,4.56E-06,8.76E-03,018,2011-11-12
0,4185970,0,479,0,4.29E-06,7.88E-03,018,2011-11-12
0,4185388,0,483,0,6.76E-06,7.38E-03,018,2011-11-12
0,4188888,0,417,0,4.39E-06,6.69E-03,018,2011-11-12
0,4179451,0,434,0,4.18E-06,6.79E-03,018,2011-11-12
0,4178901,0,451,0,5.65E-06,6.97E-03,018,2011-11-12
0,4193304,0,467,0,4.22E-06,7.02E-03,018,2011-11-12
0,4187772,0,418,0,4.12E-06,6.37E-03,018,2011-11-12
0,4191212,0,470,0,4.31E-06,7.04E-03,018,2011-11-12
0,4192276,0,453,0,5.39E-06,6.79E-03,018,2011-11-12
0,4193931,0,450,0,4.29E-06,6.81E-03,018,2011-11-12
0,4185687,0,482,0,5.00E-06,7.08E-03,018,2011-11-12
0,4190906,0,452,0,4.32E-06,6.72E-03,018,2011-11-12
